ensembl	uniprot	protein_name
ENSG00000022267	Q5JXI2	Q5JXI2_HUMAN
ENSG00000022277	Q9BY42	RTF2_HUMAN
ENSG00000022277	Q9BY42	A0A0A0MQR2_HUMAN
ENSG00000022277	A0A0A0MQR2	RTF2_HUMAN
ENSG00000022277	A0A0A0MQR2	A0A0A0MQR2_HUMAN
ENSG00000023191	P13489	RINI_HUMAN
ENSG00000023228	P28331	NDUS1_HUMAN
ENSG00000023318	Q9BS26	ERP44_HUMAN
ENSG00000023697	Q9Y315	DEOC_HUMAN
ENSG00000023734	Q9Y3F4	STRAP_HUMAN
ENSG00000023909	P48507	GSH0_HUMAN
ENSG00000024422	Q9NZN4	EHD2_HUMAN
ENSG00000025708	P19971	TYPH_HUMAN
ENSG00000025772	Q15785	TOM34_HUMAN
ENSG00000025796	Q9UGP8	SEC63_HUMAN
ENSG00000025800	O60684	IMA7_HUMAN
ENSG00000026025	P08670	VIME_HUMAN
ENSG00000026103	P25445	TNR6_HUMAN
ENSG00000026297	D6RHI9	D6RHI9_HUMAN
ENSG00000026297	D6RHI9	RNT2_HUMAN
ENSG00000026297	O00584	D6RHI9_HUMAN
ENSG00000026297	O00584	RNT2_HUMAN
ENSG00000026508	P16070	CD44_HUMAN
ENSG00000026508	P16070	H0YD90_HUMAN
ENSG00000026508	H0YD90	CD44_HUMAN
ENSG00000026508	H0YD90	H0YD90_HUMAN
ENSG00000026652	Q9NRZ5	PLCD_HUMAN
ENSG00000027001	Q99797	MIPEP_HUMAN
ENSG00000027075	P24723	KPCL_HUMAN
ENSG00000028116	Q86Y07	VRK2_HUMAN
ENSG00000028277	U3KQN1	U3KQN1_HUMAN
ENSG00000028277	U3KQN1	U3KQ96_HUMAN
ENSG00000028277	U3KQN1	PO2F2_HUMAN
ENSG00000028277	U3KQN1	H0YNW1_HUMAN
ENSG00000028277	U3KQN1	H0YKT2_HUMAN
ENSG00000028277	U3KQN1	H0YLL6_HUMAN
ENSG00000028277	U3KQN1	B5ME60_HUMAN
ENSG00000028277	U3KQ96	U3KQN1_HUMAN
ENSG00000028277	U3KQ96	U3KQ96_HUMAN
ENSG00000028277	U3KQ96	PO2F2_HUMAN
ENSG00000028277	U3KQ96	H0YNW1_HUMAN
ENSG00000028277	U3KQ96	H0YKT2_HUMAN
ENSG00000028277	U3KQ96	H0YLL6_HUMAN
ENSG00000028277	U3KQ96	B5ME60_HUMAN
ENSG00000028277	P09086	U3KQN1_HUMAN
ENSG00000028277	P09086	U3KQ96_HUMAN
ENSG00000028277	P09086	PO2F2_HUMAN
ENSG00000028277	P09086	H0YNW1_HUMAN
ENSG00000028277	P09086	H0YKT2_HUMAN
ENSG00000028277	P09086	H0YLL6_HUMAN
ENSG00000028277	P09086	B5ME60_HUMAN
ENSG00000028277	H0YNW1	U3KQN1_HUMAN
ENSG00000028277	H0YNW1	U3KQ96_HUMAN
ENSG00000028277	H0YNW1	PO2F2_HUMAN
ENSG00000028277	H0YNW1	H0YNW1_HUMAN
ENSG00000028277	H0YNW1	H0YKT2_HUMAN
ENSG00000028277	H0YNW1	H0YLL6_HUMAN
ENSG00000028277	H0YNW1	B5ME60_HUMAN
ENSG00000028277	H0YKT2	U3KQN1_HUMAN
ENSG00000028277	H0YKT2	U3KQ96_HUMAN
ENSG00000028277	H0YKT2	PO2F2_HUMAN
ENSG00000028277	H0YKT2	H0YNW1_HUMAN
ENSG00000028277	H0YKT2	H0YKT2_HUMAN
ENSG00000028277	H0YKT2	H0YLL6_HUMAN
ENSG00000028277	H0YKT2	B5ME60_HUMAN
ENSG00000028277	H0YLL6	U3KQN1_HUMAN
ENSG00000028277	H0YLL6	U3KQ96_HUMAN
ENSG00000028277	H0YLL6	PO2F2_HUMAN
ENSG00000028277	H0YLL6	H0YNW1_HUMAN
ENSG00000028277	H0YLL6	H0YKT2_HUMAN
ENSG00000028277	H0YLL6	H0YLL6_HUMAN
ENSG00000028277	H0YLL6	B5ME60_HUMAN
ENSG00000028277	B5ME60	U3KQN1_HUMAN
ENSG00000028277	B5ME60	U3KQ96_HUMAN
ENSG00000028277	B5ME60	PO2F2_HUMAN
ENSG00000028277	B5ME60	H0YNW1_HUMAN
ENSG00000028277	B5ME60	H0YKT2_HUMAN
ENSG00000028277	B5ME60	H0YLL6_HUMAN
ENSG00000028277	B5ME60	B5ME60_HUMAN
ENSG00000028528	Q13596	SNX1_HUMAN
ENSG00000028839	P62380	TBPL1_HUMAN
ENSG00000029363	Q9NYF8	BCLF1_HUMAN
ENSG00000029639	Q8WVM0	TFB1M_HUMAN
ENSG00000029725	Q15276	RABE1_HUMAN
ENSG00000029993	O15347	HMGB3_HUMAN
ENSG00000030066	Q12769	NU160_HUMAN
ENSG00000030582	P28799	GRN_HUMAN
ENSG00000031081	Q2M1Z3	RHG31_HUMAN
ENSG00000031698	P49591	SYSC_HUMAN
ENSG00000031698	P49591	Q5T5C7_HUMAN
ENSG00000031698	Q5T5C7	SYSC_HUMAN
ENSG00000031698	Q5T5C7	Q5T5C7_HUMAN
ENSG00000031823	Q9H6Z4	RANB3_HUMAN
ENSG00000032389	A8MUM1	A8MUM1_HUMAN
ENSG00000032389	A8MUM1	EIPR1_HUMAN
ENSG00000032389	Q53HC9	A8MUM1_HUMAN
ENSG00000032389	Q53HC9	EIPR1_HUMAN
ENSG00000032444	Q8IY17	PLPL6_HUMAN
ENSG00000032444	Q8IY17	A0A384DVU0_HUMAN
ENSG00000032444	A0A384DVU0	PLPL6_HUMAN
ENSG00000032444	A0A384DVU0	A0A384DVU0_HUMAN
ENSG00000033011	Q9BT22	ALG1_HUMAN
ENSG00000033030	Q6NZY4	ZCHC8_HUMAN
ENSG00000033050	Q9UG63	ABCF2_HUMAN
ENSG00000033170	A0A669KAW1	A0A669KAW1_HUMAN
ENSG00000033170	A0A669KAW1	FUT8_HUMAN
ENSG00000033170	Q9BYC5	A0A669KAW1_HUMAN
ENSG00000033170	Q9BYC5	FUT8_HUMAN
ENSG00000033178	A0AVT1	UBA6_HUMAN
ENSG00000033627	Q93050	VPP1_HUMAN
ENSG00000033867	E9PFN4	E9PFN4_HUMAN
ENSG00000033867	E9PFN4	H7C3C4_HUMAN
ENSG00000033867	H7C3C4	E9PFN4_HUMAN
ENSG00000033867	H7C3C4	H7C3C4_HUMAN
ENSG00000034152	P46734	MP2K3_HUMAN
ENSG00000034510	P63313	TYB10_HUMAN
ENSG00000034693	P56589	PEX3_HUMAN
ENSG00000034713	P60520	GBRL2_HUMAN
ENSG00000035141	E7EQY1	E7EQY1_HUMAN
ENSG00000035141	E7EQY1	F136A_HUMAN
ENSG00000035141	Q96C01	E7EQY1_HUMAN
ENSG00000035141	Q96C01	F136A_HUMAN
ENSG00000035403	P18206	VINC_HUMAN
ENSG00000035681	Q92636	FAN_HUMAN
ENSG00000035687	P30520	PURA2_HUMAN
ENSG00000035862	P16035	TIMP2_HUMAN
ENSG00000035928	P35251	RFC1_HUMAN
ENSG00000036054	Q9NUY8	TBC23_HUMAN
ENSG00000036257	Q13618	CUL3_HUMAN
ENSG00000037241	Q9UNX3	RL26L_HUMAN
ENSG00000037241	Q9UNX3	E5RIT6_HUMAN
ENSG00000037241	E5RIT6	RL26L_HUMAN
ENSG00000037241	E5RIT6	E5RIT6_HUMAN
ENSG00000037280	P35916	VGFR3_HUMAN
ENSG00000037280	P35916	E9PD35_HUMAN
ENSG00000037280	E9PD35	VGFR3_HUMAN
ENSG00000037280	E9PD35	E9PD35_HUMAN
ENSG00000037474	Q08J23	NSUN2_HUMAN
ENSG00000037757	Q9BV20	MTNA_HUMAN
ENSG00000037897	Q9UBP6	TRMB_HUMAN
ENSG00000038219	Q8NFC6	BD1L1_HUMAN
ENSG00000038274	Q9NZL9	MAT2B_HUMAN
ENSG00000038358	Q6P2E9	EDC4_HUMAN
ENSG00000038382	O75962	TRIO_HUMAN
ENSG00000038427	P13611	CSPG2_HUMAN
ENSG00000038532	Q2KHT3	CL16A_HUMAN
ENSG00000039123	P42285	MTREX_HUMAN
ENSG00000039139	A0A7P0Z455	A0A7P0Z455_HUMAN
ENSG00000039139	A0A7P0Z455	DYH5_HUMAN
ENSG00000039139	Q8TE73	A0A7P0Z455_HUMAN
ENSG00000039139	Q8TE73	DYH5_HUMAN
ENSG00000039319	Q7Z3T8	ZFY16_HUMAN
ENSG00000039523	Q6ZS17	RIPR1_HUMAN
ENSG00000039560	Q9P0K7	RAI14_HUMAN
ENSG00000039650	M0QYH2	M0QYH2_HUMAN
ENSG00000039650	M0QYH2	PNKP_HUMAN
ENSG00000039650	Q96T60	M0QYH2_HUMAN
ENSG00000039650	Q96T60	PNKP_HUMAN
ENSG00000040341	Q9NUL3	STAU2_HUMAN
ENSG00000041357	P25789	PSA4_HUMAN
ENSG00000041802	Q9H089	LSG1_HUMAN
ENSG00000042088	Q9NUW8	TYDP1_HUMAN
ENSG00000042286	Q9BRQ8	FSP1_HUMAN
ENSG00000042445	Q6NUM9	RETST_HUMAN
ENSG00000042493	P40121	CAPG_HUMAN
ENSG00000042753	P53680	AP2S1_HUMAN
ENSG00000042753	P53680	M0R0N4_HUMAN
ENSG00000042753	P53680	M0QYZ2_HUMAN
ENSG00000042753	M0R0N4	AP2S1_HUMAN
ENSG00000042753	M0R0N4	M0R0N4_HUMAN
ENSG00000042753	M0R0N4	M0QYZ2_HUMAN
ENSG00000042753	M0QYZ2	AP2S1_HUMAN
ENSG00000042753	M0QYZ2	M0R0N4_HUMAN
ENSG00000042753	M0QYZ2	M0QYZ2_HUMAN
ENSG00000043093	Q96GG9	DCNL1_HUMAN
ENSG00000043093	Q96GG9	C9JVE2_HUMAN
ENSG00000043093	C9JVE2	DCNL1_HUMAN
ENSG00000043093	C9JVE2	C9JVE2_HUMAN
ENSG00000044115	P35221	CTNA1_HUMAN
ENSG00000044446	P46019	KPB2_HUMAN
ENSG00000044524	C9JXA2	C9JXA2_HUMAN
ENSG00000044524	C9JXA2	EPHA3_HUMAN
ENSG00000044524	P29320	C9JXA2_HUMAN
ENSG00000044524	P29320	EPHA3_HUMAN
ENSG00000044574	P11021	BIP_HUMAN
ENSG00000047056	A0A3B3IT47	A0A3B3IT47_HUMAN
ENSG00000047056	A0A3B3IT47	WDR37_HUMAN
ENSG00000047056	Q9Y2I8	A0A3B3IT47_HUMAN
ENSG00000047056	Q9Y2I8	WDR37_HUMAN
ENSG00000047188	Q9H6S0	YTDC2_HUMAN
ENSG00000047230	Q9NRF8	PYRG2_HUMAN
ENSG00000047249	Q9UI12	VATH_HUMAN
ENSG00000047315	P30876	RPB2_HUMAN
ENSG00000047315	P30876	C9J2Y9_HUMAN
ENSG00000047315	C9J2Y9	RPB2_HUMAN
ENSG00000047315	C9J2Y9	C9J2Y9_HUMAN
ENSG00000047410	P12270	TPR_HUMAN
ENSG00000047849	A0A804HKE7	A0A804HKE7_HUMAN
ENSG00000047849	A0A804HKE7	MAP4_HUMAN
ENSG00000047849	P27816	A0A804HKE7_HUMAN
ENSG00000047849	P27816	MAP4_HUMAN
ENSG00000047932	Q9HD26	GOPC_HUMAN
ENSG00000048162	Q9Y3C1	NOP16_HUMAN
ENSG00000048392	H0YAV1	H0YAV1_HUMAN
ENSG00000048392	H0YAV1	RIR2B_HUMAN
ENSG00000048392	Q7LG56	H0YAV1_HUMAN
ENSG00000048392	Q7LG56	RIR2B_HUMAN
ENSG00000048471	Q8TEQ0	SNX29_HUMAN
ENSG00000048544	P82664	RT10_HUMAN
ENSG00000048649	Q96T23	RSF1_HUMAN
ENSG00000048828	A0A494C0Y9	A0A494C0Y9_HUMAN
ENSG00000048828	A0A494C0Y9	F120A_HUMAN
ENSG00000048828	Q9NZB2	A0A494C0Y9_HUMAN
ENSG00000048828	Q9NZB2	F120A_HUMAN
ENSG00000049089	Q14055	CO9A2_HUMAN
ENSG00000049239	O95479	G6PE_HUMAN
ENSG00000049245	Q15836	VAMP3_HUMAN
ENSG00000049323	Q14766	LTBP1_HUMAN
ENSG00000049449	Q15293	RCN1_HUMAN
ENSG00000049541	P35250	RFC2_HUMAN
ENSG00000049618	A0A6Q8NVI4	A0A6Q8NVI4_HUMAN
ENSG00000049618	A0A6Q8NVI4	A0A3F2YNW7_HUMAN
ENSG00000049618	A0A3F2YNW7	A0A6Q8NVI4_HUMAN
ENSG00000049618	A0A3F2YNW7	A0A3F2YNW7_HUMAN
ENSG00000049656	G5E9Z2	G5E9Z2_HUMAN
ENSG00000049860	P07686	HEXB_HUMAN
ENSG00000050165	Q9UBP4	DKK3_HUMAN
ENSG00000050165	Q9UBP4	F6SYF8_HUMAN
ENSG00000050165	F6SYF8	DKK3_HUMAN
ENSG00000050165	F6SYF8	F6SYF8_HUMAN
ENSG00000050405	Q9UHB6	LIMA1_HUMAN
ENSG00000050438	Q2Y0W8	S4A8_HUMAN
ENSG00000050820	P56945	BCAR1_HUMAN
ENSG00000051009	Q8N612	FHI1B_HUMAN
ENSG00000051108	Q15011	HERP1_HUMAN
ENSG00000051128	Q9NSC5	HOME3_HUMAN
ENSG00000051382	P42338	PK3CB_HUMAN
ENSG00000051523	P13498	CY24A_HUMAN
ENSG00000051596	Q96J01	THOC3_HUMAN
ENSG00000051620	Q9Y5Z4	HEBP2_HUMAN
ENSG00000052749	Q5JTH9	RRP12_HUMAN
ENSG00000052802	Q15800	MSMO1_HUMAN
ENSG00000052841	Q96AE7	TTC17_HUMAN
ENSG00000053371	O43488	ARK72_HUMAN
ENSG00000053372	Q9UKD2	MRT4_HUMAN
ENSG00000053501	Q9NZ43	USE1_HUMAN
ENSG00000053900	Q9UJX5	APC4_HUMAN
ENSG00000054116	O43617	TPPC3_HUMAN
ENSG00000054118	Q9Y2W1	TR150_HUMAN
ENSG00000054148	Q9NRX4	PHP14_HUMAN
ENSG00000054219	O60449	LY75_HUMAN
ENSG00000054523	O60333	KIF1B_HUMAN
ENSG00000054523	O60333	Q4R9M9_HUMAN
ENSG00000054523	O60333	A0A087WWA3_HUMAN
ENSG00000054523	Q4R9M9	KIF1B_HUMAN
ENSG00000054523	Q4R9M9	Q4R9M9_HUMAN
ENSG00000054523	Q4R9M9	A0A087WWA3_HUMAN
ENSG00000054523	A0A087WWA3	KIF1B_HUMAN
ENSG00000054523	A0A087WWA3	Q4R9M9_HUMAN
ENSG00000054523	A0A087WWA3	A0A087WWA3_HUMAN
ENSG00000054598	Q12948	FOXC1_HUMAN
ENSG00000054611	A0A0A0MRY0	A0A0A0MRY0_HUMAN
ENSG00000054611	A0A0A0MRY0	TB22A_HUMAN
ENSG00000054611	Q8WUA7	A0A0A0MRY0_HUMAN
ENSG00000054611	Q8WUA7	TB22A_HUMAN
ENSG00000054654	Q8WXH0	SYNE2_HUMAN
ENSG00000054793	O75110	ATP9A_HUMAN
ENSG00000055044	Q9Y2X3	NOP58_HUMAN
ENSG00000055070	Q7Z422	SZRD1_HUMAN
ENSG00000055130	Q13616	CUL1_HUMAN
ENSG00000055130	Q13616	A0A590UJ50_HUMAN
ENSG00000055130	A0A590UJ50	CUL1_HUMAN
ENSG00000055130	A0A590UJ50	A0A590UJ50_HUMAN
ENSG00000055147	Q9NRY5	F1142_HUMAN
ENSG00000055163	E7EVJ5	E7EVJ5_HUMAN
ENSG00000055208	Q9NYJ8	TAB2_HUMAN
ENSG00000055211	Q9NU53	GINM1_HUMAN
ENSG00000055332	P19525	E2AK2_HUMAN
ENSG00000055332	P19525	A0A7P0TBA9_HUMAN
ENSG00000055332	A0A7P0TBA9	E2AK2_HUMAN
ENSG00000055332	A0A7P0TBA9	A0A7P0TBA9_HUMAN
ENSG00000055917	A0A0C4DG68	A0A0C4DG68_HUMAN
ENSG00000055950	H0Y6Y8	H0Y6Y8_HUMAN
ENSG00000055950	H0Y6Y8	RM43_HUMAN
ENSG00000055950	H0Y6Y8	B1AL05_HUMAN
ENSG00000055950	Q8N983	H0Y6Y8_HUMAN
ENSG00000055950	Q8N983	RM43_HUMAN
ENSG00000055950	Q8N983	B1AL05_HUMAN
ENSG00000055950	B1AL05	H0Y6Y8_HUMAN
ENSG00000055950	B1AL05	RM43_HUMAN
ENSG00000055950	B1AL05	B1AL05_HUMAN
ENSG00000055955	B7ZKJ8	B7ZKJ8_HUMAN
ENSG00000055955	B7ZKJ8	ITIH4_HUMAN
ENSG00000055955	Q14624	B7ZKJ8_HUMAN
ENSG00000055955	Q14624	ITIH4_HUMAN
ENSG00000055957	P19827	ITIH1_HUMAN
ENSG00000055957	P19827	F8WAS2_HUMAN
ENSG00000055957	F8WAS2	ITIH1_HUMAN
ENSG00000055957	F8WAS2	F8WAS2_HUMAN
ENSG00000056050	Q9NWY4	HPF1_HUMAN
ENSG00000056097	Q96KR1	ZFR_HUMAN
ENSG00000056558	Q13077	TRAF1_HUMAN
ENSG00000057252	P35610	SOAT1_HUMAN
ENSG00000057608	P50395	GDIB_HUMAN
ENSG00000057608	P50395	Q5SX86_HUMAN
ENSG00000057608	Q5SX86	GDIB_HUMAN
ENSG00000057608	Q5SX86	Q5SX86_HUMAN
ENSG00000057663	Q9H1Y0	ATG5_HUMAN
ENSG00000057704	Q9ULS5	TMCC3_HUMAN
ENSG00000057757	Q9GZP4	PITH1_HUMAN
ENSG00000057935	Q9BTC8	MTA3_HUMAN
ENSG00000057935	Q9BTC8	E7EQY4_HUMAN
ENSG00000057935	Q9BTC8	E7EV10_HUMAN
ENSG00000057935	Q9BTC8	E9PCS8_HUMAN
ENSG00000057935	E7EQY4	MTA3_HUMAN
ENSG00000057935	E7EQY4	E7EQY4_HUMAN
ENSG00000057935	E7EQY4	E7EV10_HUMAN
ENSG00000057935	E7EQY4	E9PCS8_HUMAN
ENSG00000057935	E7EV10	MTA3_HUMAN
ENSG00000057935	E7EV10	E7EQY4_HUMAN
ENSG00000057935	E7EV10	E7EV10_HUMAN
ENSG00000057935	E7EV10	E9PCS8_HUMAN
ENSG00000057935	E9PCS8	MTA3_HUMAN
ENSG00000057935	E9PCS8	E7EQY4_HUMAN
ENSG00000057935	E9PCS8	E7EV10_HUMAN
ENSG00000057935	E9PCS8	E9PCS8_HUMAN
ENSG00000058056	A0A7P0TAP9	A0A7P0TAP9_HUMAN
ENSG00000058056	A0A7P0TAP9	UBP13_HUMAN
ENSG00000058056	A0A7P0TAP9	A0A7P0TB69_HUMAN
ENSG00000058056	Q92995	A0A7P0TAP9_HUMAN
ENSG00000058056	Q92995	UBP13_HUMAN
ENSG00000058056	Q92995	A0A7P0TB69_HUMAN
ENSG00000058056	A0A7P0TB69	A0A7P0TAP9_HUMAN
ENSG00000058056	A0A7P0TB69	UBP13_HUMAN
ENSG00000058056	A0A7P0TB69	A0A7P0TB69_HUMAN
ENSG00000058085	Q13753	LAMC2_HUMAN
ENSG00000058091	E7EUK8	E7EUK8_HUMAN
ENSG00000058091	E7EUK8	CDK14_HUMAN
ENSG00000058091	O94921	E7EUK8_HUMAN
ENSG00000058091	O94921	CDK14_HUMAN
ENSG00000058262	P61619	S61A1_HUMAN
ENSG00000058262	P61619	B4DR61_HUMAN
ENSG00000058262	B4DR61	S61A1_HUMAN
ENSG00000058262	B4DR61	B4DR61_HUMAN
ENSG00000058272	O14974	MYPT1_HUMAN
ENSG00000058453	Q5TZA2	CROCC_HUMAN
ENSG00000058600	Q9NVU0	RPC5_HUMAN
ENSG00000058600	Q9NVU0	A0A0C4DH01_HUMAN
ENSG00000058600	A0A0C4DH01	RPC5_HUMAN
ENSG00000058600	A0A0C4DH01	A0A0C4DH01_HUMAN
ENSG00000058668	P23634	AT2B4_HUMAN
ENSG00000058673	O75152	ZC11A_HUMAN
ENSG00000058729	Q9BVS4	RIOK2_HUMAN
ENSG00000058804	Q9BTX1	NDC1_HUMAN
ENSG00000059378	Q9H0J9	PAR12_HUMAN
ENSG00000059573	P54886	P5CS_HUMAN
ENSG00000059758	Q00537	CDK17_HUMAN
ENSG00000059804	P11169	GTR3_HUMAN
ENSG00000060069	Q9Y5B0	CTDP1_HUMAN
ENSG00000060138	P16989	YBOX3_HUMAN
ENSG00000060237	Q9H4A3	WNK1_HUMAN
ENSG00000060237	Q9H4A3	F5GWT4_HUMAN
ENSG00000060237	F5GWT4	WNK1_HUMAN
ENSG00000060237	F5GWT4	F5GWT4_HUMAN
ENSG00000060339	Q8IX12	CCAR1_HUMAN
ENSG00000060491	Q9NZT2	OGFR_HUMAN
ENSG00000060688	Q96DI7	SNR40_HUMAN
ENSG00000060749	A0A3B3IRW6	A0A3B3IRW6_HUMAN
ENSG00000060971	P09110	THIK_HUMAN
ENSG00000060982	P54687	BCAT1_HUMAN
ENSG00000061273	J3KPH8	J3KPH8_HUMAN
ENSG00000061273	J3KPH8	HDAC7_HUMAN
ENSG00000061273	Q8WUI4	J3KPH8_HUMAN
ENSG00000061273	Q8WUI4	HDAC7_HUMAN
ENSG00000061676	Q9Y2A7	NCKP1_HUMAN
ENSG00000061794	P82673	RT35_HUMAN
ENSG00000061987	Q7Z3U7	MON2_HUMAN
ENSG00000061987	Q7Z3U7	A0A286YFF8_HUMAN
ENSG00000061987	A0A286YFF8	MON2_HUMAN
ENSG00000061987	A0A286YFF8	A0A286YFF8_HUMAN
ENSG00000062485	H0YIC4	H0YIC4_HUMAN
ENSG00000062485	H0YIC4	B4DJV2_HUMAN
ENSG00000062485	H0YIC4	CISY_HUMAN
ENSG00000062485	B4DJV2	H0YIC4_HUMAN
ENSG00000062485	B4DJV2	B4DJV2_HUMAN
ENSG00000062485	B4DJV2	CISY_HUMAN
ENSG00000062485	O75390	H0YIC4_HUMAN
ENSG00000062485	O75390	B4DJV2_HUMAN
ENSG00000062485	O75390	CISY_HUMAN
ENSG00000062582	Q96EL2	RT24_HUMAN
ENSG00000062598	Q96JJ3	ELMO2_HUMAN
ENSG00000062598	Q96JJ3	Q5JVZ5_HUMAN
ENSG00000062598	Q5JVZ5	ELMO2_HUMAN
ENSG00000062598	Q5JVZ5	Q5JVZ5_HUMAN
ENSG00000062650	Q7Z5K2	WAPL_HUMAN
ENSG00000062716	K7EL93	K7EL93_HUMAN
ENSG00000062716	K7EL93	K7EL74_HUMAN
ENSG00000062716	K7EL93	VMP1_HUMAN
ENSG00000062716	K7EL93	K7EMI0_HUMAN
ENSG00000062716	K7EL93	K7ENU2_HUMAN
ENSG00000062716	K7EL93	K7EK01_HUMAN
ENSG00000062716	K7EL93	K7ELS2_HUMAN
ENSG00000062716	K7EL74	K7EL93_HUMAN
ENSG00000062716	K7EL74	K7EL74_HUMAN
ENSG00000062716	K7EL74	VMP1_HUMAN
ENSG00000062716	K7EL74	K7EMI0_HUMAN
ENSG00000062716	K7EL74	K7ENU2_HUMAN
ENSG00000062716	K7EL74	K7EK01_HUMAN
ENSG00000062716	K7EL74	K7ELS2_HUMAN
ENSG00000062716	Q96GC9	K7EL93_HUMAN
ENSG00000062716	Q96GC9	K7EL74_HUMAN
ENSG00000062716	Q96GC9	VMP1_HUMAN
ENSG00000062716	Q96GC9	K7EMI0_HUMAN
ENSG00000062716	Q96GC9	K7ENU2_HUMAN
ENSG00000062716	Q96GC9	K7EK01_HUMAN
ENSG00000062716	Q96GC9	K7ELS2_HUMAN
ENSG00000062716	K7EMI0	K7EL93_HUMAN
ENSG00000062716	K7EMI0	K7EL74_HUMAN
ENSG00000062716	K7EMI0	VMP1_HUMAN
ENSG00000062716	K7EMI0	K7EMI0_HUMAN
ENSG00000062716	K7EMI0	K7ENU2_HUMAN
ENSG00000062716	K7EMI0	K7EK01_HUMAN
ENSG00000062716	K7EMI0	K7ELS2_HUMAN
ENSG00000062716	K7ENU2	K7EL93_HUMAN
ENSG00000062716	K7ENU2	K7EL74_HUMAN
ENSG00000062716	K7ENU2	VMP1_HUMAN
ENSG00000062716	K7ENU2	K7EMI0_HUMAN
ENSG00000062716	K7ENU2	K7ENU2_HUMAN
ENSG00000062716	K7ENU2	K7EK01_HUMAN
ENSG00000062716	K7ENU2	K7ELS2_HUMAN
ENSG00000062716	K7EK01	K7EL93_HUMAN
ENSG00000062716	K7EK01	K7EL74_HUMAN
ENSG00000062716	K7EK01	VMP1_HUMAN
ENSG00000062716	K7EK01	K7EMI0_HUMAN
ENSG00000062716	K7EK01	K7ENU2_HUMAN
ENSG00000062716	K7EK01	K7EK01_HUMAN
ENSG00000062716	K7EK01	K7ELS2_HUMAN
ENSG00000062716	K7ELS2	K7EL93_HUMAN
ENSG00000062716	K7ELS2	K7EL74_HUMAN
ENSG00000062716	K7ELS2	VMP1_HUMAN
ENSG00000062716	K7ELS2	K7EMI0_HUMAN
ENSG00000062716	K7ELS2	K7ENU2_HUMAN
ENSG00000062716	K7ELS2	K7EK01_HUMAN
ENSG00000062716	K7ELS2	K7ELS2_HUMAN
ENSG00000062822	P28340	DPOD1_HUMAN
ENSG00000062822	P28340	M0R2B7_HUMAN
ENSG00000062822	M0R2B7	DPOD1_HUMAN
ENSG00000062822	M0R2B7	M0R2B7_HUMAN
ENSG00000063046	P23588	IF4B_HUMAN
ENSG00000063046	P23588	E7EX17_HUMAN
ENSG00000063046	E7EX17	IF4B_HUMAN
ENSG00000063046	E7EX17	E7EX17_HUMAN
ENSG00000063177	J3QQ67	J3QQ67_HUMAN
ENSG00000063241	Q96AB3	ISOC2_HUMAN
ENSG00000063244	P26368	U2AF2_HUMAN
ENSG00000063245	Q9Y6I3	EPN1_HUMAN
ENSG00000063660	P35052	GPC1_HUMAN
ENSG00000063854	Q16775	GLO2_HUMAN
ENSG00000064102	Q9NVM9	INT13_HUMAN
ENSG00000064419	Q9Y5L0	TNPO3_HUMAN
ENSG00000064545	Q9NX61	T161A_HUMAN
ENSG00000064601	X6R8A1	X6R8A1_HUMAN
ENSG00000064601	X6R8A1	A0A7I2V4K5_HUMAN
ENSG00000064601	X6R8A1	PPGB_HUMAN
ENSG00000064601	X6R8A1	X6R5C5_HUMAN
ENSG00000064601	A0A7I2V4K5	X6R8A1_HUMAN
ENSG00000064601	A0A7I2V4K5	A0A7I2V4K5_HUMAN
ENSG00000064601	A0A7I2V4K5	PPGB_HUMAN
ENSG00000064601	A0A7I2V4K5	X6R5C5_HUMAN
ENSG00000064601	P10619	X6R8A1_HUMAN
ENSG00000064601	P10619	A0A7I2V4K5_HUMAN
ENSG00000064601	P10619	PPGB_HUMAN
ENSG00000064601	P10619	X6R5C5_HUMAN
ENSG00000064601	X6R5C5	X6R8A1_HUMAN
ENSG00000064601	X6R5C5	A0A7I2V4K5_HUMAN
ENSG00000064601	X6R5C5	PPGB_HUMAN
ENSG00000064601	X6R5C5	X6R5C5_HUMAN
ENSG00000064651	P55011	S12A2_HUMAN
ENSG00000064666	Q99439	CNN2_HUMAN
ENSG00000064666	Q99439	B4DDF4_HUMAN
ENSG00000064666	Q99439	B4DUT8_HUMAN
ENSG00000064666	Q99439	U3KPS3_HUMAN
ENSG00000064666	B4DDF4	CNN2_HUMAN
ENSG00000064666	B4DDF4	B4DDF4_HUMAN
ENSG00000064666	B4DDF4	B4DUT8_HUMAN
ENSG00000064666	B4DDF4	U3KPS3_HUMAN
ENSG00000064666	B4DUT8	CNN2_HUMAN
ENSG00000064666	B4DUT8	B4DDF4_HUMAN
ENSG00000064666	B4DUT8	B4DUT8_HUMAN
ENSG00000064666	B4DUT8	U3KPS3_HUMAN
ENSG00000064666	U3KPS3	CNN2_HUMAN
ENSG00000064666	U3KPS3	B4DDF4_HUMAN
ENSG00000064666	U3KPS3	B4DUT8_HUMAN
ENSG00000064666	U3KPS3	U3KPS3_HUMAN
ENSG00000064703	Q9UHI6	DDX20_HUMAN
ENSG00000064763	Q96K12	FACR2_HUMAN
ENSG00000064989	Q16602	CALRL_HUMAN
ENSG00000064999	A0A3B3ISP1	A0A3B3ISP1_HUMAN
ENSG00000064999	A0A3B3ISP1	ANS1A_HUMAN
